customer_id,msisdn,first_name,last_name,birth_date,kyc_level,registration_date,country_code,region,customer_status,account_balance
CUST-001041310,+221699561780,Alpha,Cheikhna,1998-11-08,LEVEL_1,2023-08-13,SEN,Fatick,ACTIVE,108971.16
CUST-001041311,+221732131346,Ndèye,Barry,1990-06-09,LEVEL_2,2025-11-30,SEN,Matam,ACTIVE,107010.39
CUST-001041312,+221700137580,Naby,Traoré,1961-02-10,LEVEL_2,2024-01-22,SEN,Kédougou,ACTIVE,281228.39
CUST-001041313,+221777478996,Rokhaya,Dieng,1984-05-17,LEVEL_1,2022-06-01,SEN,Tambacounda,ACTIVE,6286.7
CUST-001041314,+221758134133,Mariama,Bamba,2000-12-07,LEVEL_2,2024-02-18,SEN,Thiès,ACTIVE,264928.83
CUST-001041315,+221727927015,Drissa,Kourouma,1970-01-13,LEVEL_1,2023-12-02,SEN,Saint-Louis,ACTIVE,381925.99
CUST-001041316,+221718227878,Babacar,Doumbia,2005-03-02,LEVEL_2,2022-04-24,SEN,Kédougou,ACTIVE,105478.73
CUST-001041317,+221658475672,Salimata,Sow,1999-12-06,LEVEL_2,2023-06-03,SEN,Thiès,ACTIVE,444050.57
CUST-001041318,+224633933784,Lamine,Touré,1988-12-04,LEVEL_1,2025-06-03,GIN,Nzérékoré,ACTIVE,5971.84
CUST-001041319,+221696549798,Bineta,Dembélé,1956-01-17,LEVEL_1,2021-05-21,SEN,Thiès,ACTIVE,25632.39
CUST-001041320,+221707320966,Moussa,Soumah,1995-07-03,LEVEL_1,2022-01-28,SEN,Matam,ACTIVE,389114.72
CUST-001041321,+224690582598,Ousmane,Dramé,1964-05-08,LEVEL_2,2024-12-24,GIN,Labé,ACTIVE,835.87
CUST-001041322,+224610042930,Bintou,Lo,1964-10-09,LEVEL_2,2025-08-21,GIN,Kankan,ACTIVE,46098.71
CUST-001041323,+221790430593,Alpha,Ouédraogo,1980-12-03,LEVEL_1,2022-10-30,SEN,Tambacounda,ACTIVE,280981.77
CUST-001041324,+224720919167,Awa,Cheikhna,1993-02-15,LEVEL_1,2023-06-20,GIN,Mamou,ACTIVE,428205.18
CUST-001041325,+221681067924,Salif,Sow,1960-11-10,LEVEL_2,2023-09-09,SEN,Thiès,ACTIVE,429897.16
CUST-001041326,+224654219515,Sokhna,Diallo,1994-01-11,LEVEL_2,2024-12-31,GIN,Conakry,DORMANT,48065.52
CUST-001041327,+225689570985,Naby,Sy,2001-09-01,LEVEL_2,2025-05-18,CIV,Daloa,ACTIVE,495818.26
CUST-001041328,+225718735456,Mariama,Kane,1995-12-17,LEVEL_1,2021-04-11,CIV,Man,ACTIVE,63494.48
CUST-001041329,+225708714789,Bineta,Mané,1959-01-04,LEVEL_2,2023-05-28,CIV,Yamoussoukro,ACTIVE,439938.37
CUST-001041330,+221713402414,Mariétou,Camara,1962-12-28,LEVEL_2,2024-01-09,SEN,Louga,ACTIVE,256935.39
CUST-001041331,+225781201805,Ramatou,Sylla,1970-08-24,LEVEL_0,2022-11-26,CIV,Man,ACTIVE,38433.93
CUST-001041332,+225732006378,Pape,Touré,1963-05-21,LEVEL_2,2024-02-07,CIV,San-Pédro,DORMANT,463387.79
CUST-001041333,+223704075506,Lansana,Mané,1980-04-07,LEVEL_1,2024-10-29,MLI,Tombouctou,ACTIVE,251508.56
CUST-001041334,+223720712744,Lamine,Sy,1980-07-04,LEVEL_2,2021-03-09,MLI,Tombouctou,ACTIVE,31610.03
CUST-001041335,+221604870143,Kemo,Mané,1972-10-06,LEVEL_1,2025-06-05,SEN,Sédhiou,ACTIVE,140184.64
CUST-001041336,+221731891996,Ramatou,Ka,1970-05-21,LEVEL_1,2025-10-13,SEN,Kaolack,ACTIVE,199069.7
CUST-001041337,+225754295312,Penda,Sakho,1990-03-02,LEVEL_2,2025-09-23,CIV,Yamoussoukro,SUSPENDED,251232.44
CUST-001041338,+221650583677,Rokhaya,Kaboré,1956-08-22,LEVEL_2,2023-08-31,SEN,Matam,CLOSED,32389.3
CUST-001041339,+221776840258,Alpha,Doumbia,1957-02-18,LEVEL_1,2025-03-01,SEN,Sédhiou,ACTIVE,92247.52
CUST-001041340,+224639895485,Khady,Sow,1966-02-04,LEVEL_1,2021-04-02,GIN,Conakry,CLOSED,348805.65
CUST-001041341,+223647024425,Coumba,Sané,2007-02-20,LEVEL_2,2022-12-01,MLI,Kayes,ACTIVE,468573.4
CUST-001041342,+224719353650,Modou,Lo,2007-02-27,LEVEL_2,2021-12-05,GIN,Kindia,ACTIVE,298479.42
CUST-001041343,+221763890135,Issa,Kane,1986-02-19,LEVEL_2,2024-08-06,SEN,Louga,ACTIVE,310814.83
CUST-001041344,+225614884917,Sira,Ndiaye,1998-06-21,LEVEL_2,2025-04-20,CIV,Korhogo,ACTIVE,133794.39
CUST-001041345,+224788733805,Salif,Soumah,1979-05-26,LEVEL_1,2023-12-26,GIN,Kankan,ACTIVE,221744.68
CUST-001041346,+224648599493,Souleymane,Diagne,2007-02-05,LEVEL_2,2023-04-27,GIN,Nzérékoré,DORMANT,477826.31
CUST-001041347,+221649789542,Mamadou,Kaboré,1962-05-26,LEVEL_2,2025-11-09,SEN,Sédhiou,ACTIVE,79963.55
CUST-001041348,+221604280675,Khady,Conté,2004-09-17,LEVEL_1,2022-10-18,SEN,Fatick,ACTIVE,350896.69
CUST-001041349,+221779815949,Saliou,Compaoré,1963-01-02,LEVEL_2,2024-12-12,SEN,Kaolack,ACTIVE,192624.92
CUST-001041350,+225775141092,Ousmane,Diagne,1958-05-12,LEVEL_1,2022-05-27,CIV,Abidjan,ACTIVE,200456.96
CUST-001041351,+221619272420,Idrissa,Kaboré,1990-01-23,LEVEL_2,2021-04-28,SEN,Thiès,DORMANT,441436.12
CUST-001041352,+223738738114,Sékou,Camara,1977-04-03,LEVEL_2,2025-05-31,MLI,Sikasso,DORMANT,301716.1
CUST-001041353,+221760316633,Adama,Sow,1999-08-25,LEVEL_2,2023-01-24,SEN,Saint-Louis,ACTIVE,99855.28
CUST-001041354,+223722319251,Mamadou,Bangoura,1998-09-12,LEVEL_2,2022-05-28,MLI,Sikasso,ACTIVE,350536.8
CUST-001041355,+223603188992,Salimata,Sy,1976-08-05,LEVEL_1,2023-07-18,MLI,Sikasso,SUSPENDED,144081.86
CUST-001041356,+221701127957,Fatou,Cherif,1993-06-15,LEVEL_0,2023-02-07,SEN,Dakar,ACTIVE,479188.21
CUST-001041357,+224763067602,Ibrahima,Dembélé,2006-05-19,LEVEL_2,2022-01-18,GIN,Mamou,ACTIVE,269841.29
CUST-001041358,+224743532675,Penda,Doumbia,2001-05-11,LEVEL_2,2024-10-24,GIN,Kankan,ACTIVE,269137.81
CUST-001041359,+221783901352,Mame,Niang,1956-01-24,LEVEL_1,2023-02-25,SEN,Diourbel,ACTIVE,476547.36
CUST-001041360,+221625152136,Mariama,Diop,1964-05-28,LEVEL_1,2025-09-21,SEN,Ziguinchor,ACTIVE,91503.66
CUST-001041361,+225738235755,Mariétou,Diop,1956-10-18,LEVEL_2,2025-10-23,CIV,Man,DORMANT,113502.23
CUST-001041362,+221733480356,Lamine,Cherif,1963-04-26,LEVEL_0,2025-09-03,SEN,Sédhiou,ACTIVE,132364.57
CUST-001041363,+224651925045,Adama,Konaré,1986-02-07,LEVEL_2,2024-03-29,GIN,Conakry,ACTIVE,178480.17
CUST-001041364,+223691447658,Mohamed,Fofana,1958-08-04,LEVEL_2,2023-03-06,MLI,Bamako,DORMANT,143508.26
CUST-001041365,+225738018177,Kemo,Kourouma,1976-02-02,LEVEL_1,2022-12-10,CIV,Korhogo,ACTIVE,159208.79
CUST-001041366,+225668090225,Awa,Tall,1972-06-21,LEVEL_2,2023-08-31,CIV,San-Pédro,DORMANT,67545.25
CUST-001041367,+225730749553,Mame,Diagne,1976-08-18,LEVEL_2,2025-03-18,CIV,Abidjan,ACTIVE,36085.72
CUST-001041368,+225717734570,Souaïbou,Sidibé,1964-10-15,LEVEL_2,2021-09-05,CIV,San-Pédro,ACTIVE,362139.27
CUST-001041369,+221714820256,Coumba,Konaté,1995-10-01,LEVEL_1,2024-06-30,SEN,Dakar,CLOSED,342730.81
CUST-001041370,+225717870841,Ramatou,Cheikhna,1979-01-08,LEVEL_2,2022-12-30,CIV,Korhogo,ACTIVE,133361.35
CUST-001041371,+223777081075,Mariétou,Kane,1991-03-10,LEVEL_0,2021-11-10,MLI,Sikasso,ACTIVE,198021.39
CUST-001041372,+224769497259,Ibrahima,Fofana,1972-03-24,LEVEL_2,2021-06-23,GIN,Nzérékoré,ACTIVE,171755.31
CUST-001041373,+224790389549,Drissa,Konaré,1975-08-26,LEVEL_1,2023-08-12,GIN,Mamou,ACTIVE,94151.96
CUST-001041374,+224620539597,Penda,Niang,1975-07-18,LEVEL_2,2021-07-29,GIN,Labé,ACTIVE,194760.94
CUST-001041375,+221723556353,Pape,Faye,1971-04-16,LEVEL_2,2021-11-19,SEN,Matam,ACTIVE,198034.03
CUST-001041376,+225629458331,Abdoulaye,Touré,1972-08-05,LEVEL_1,2021-07-09,CIV,Abidjan,ACTIVE,50587.44
CUST-001041377,+221670657787,Drissa,Wade,1977-07-17,LEVEL_1,2024-05-12,SEN,Kaolack,ACTIVE,158454.97
CUST-001041378,+224709480753,Modou,Bamba,1958-08-12,LEVEL_2,2023-03-24,GIN,Kankan,ACTIVE,28693.77
CUST-001041379,+221654966781,Bineta,Cheikhna,1970-12-19,LEVEL_1,2025-11-19,SEN,Kaolack,DORMANT,440840.75
CUST-001041380,+224736401034,Sira,Konaté,1979-10-17,LEVEL_2,2024-12-24,GIN,Faranah,ACTIVE,389251.49
CUST-001041381,+221719965517,Bineta,Sylla,1985-01-02,LEVEL_2,2023-01-31,SEN,Matam,ACTIVE,248710.76
CUST-001041382,+225605546115,Ramatou,Kane,1981-12-11,LEVEL_2,2025-07-13,CIV,San-Pédro,ACTIVE,193094.63
CUST-001041383,+224609074629,Khadidja,Lo,1984-09-16,LEVEL_2,2023-01-24,GIN,Boké,ACTIVE,170349.54
CUST-001041384,+221703329271,Issa,Compaoré,2002-09-09,LEVEL_0,2025-03-07,SEN,Kaffrine,ACTIVE,394613.6
CUST-001041385,+223626782666,Diaba,Doumbouya,1966-12-09,LEVEL_0,2021-04-12,MLI,Ségou,ACTIVE,459935.9
CUST-001041386,+225633138314,Marème,Seck,1994-02-25,LEVEL_1,2021-10-01,CIV,Man,ACTIVE,5192.76
CUST-001041387,+223633219486,Modou,Sylla,1966-05-25,LEVEL_1,2023-08-10,MLI,Bamako,ACTIVE,271094.36
CUST-001041388,+224642029595,Sékou,Cherif,1981-01-04,LEVEL_2,2022-11-15,GIN,Boké,ACTIVE,29953.15
CUST-001041389,+221670834407,Cheikh,Barry,1989-10-28,LEVEL_2,2025-09-12,SEN,Tambacounda,ACTIVE,68166.63
CUST-001041390,+225674019770,Awa,Coulibaly,2005-06-11,LEVEL_2,2024-02-16,CIV,San-Pédro,ACTIVE,176081.08
CUST-001041391,+225703536254,Ngoné,Yansané,1995-02-19,LEVEL_2,2025-06-05,CIV,Abidjan,ACTIVE,417158.72
CUST-001041392,+221640448328,Diaba,Traoré,1957-12-28,LEVEL_0,2022-04-03,SEN,Kaffrine,ACTIVE,116415.61
CUST-001041393,+223645121097,Cheikh,Dia,1979-05-17,LEVEL_2,2024-12-14,MLI,Tombouctou,SUSPENDED,109228.37
CUST-001041394,+221 680 697902,Aliou,Cherif,1991-02-18,LEVEL_2,2024-01-07,SEN,Matam,ACTIVE,296230.38
CUST-001041395,+221699231743,Bineta,Sow,1990-05-09,LEVEL_2,2025-11-23,SEN,Kaolack,ACTIVE,480170.04
CUST-001041396,+225605559453,Drissa,Yaméogo,1972-05-16,LEVEL_2,2021-12-01,CIV,Korhogo,ACTIVE,220151.51
CUST-001041397,+224749005507,Saliou,Dieye,1961-05-23,LEVEL_2,2021-12-17,GIN,Kindia,ACTIVE,456824.9
CUST-001041398,+221636998374,Saliou,Bangoura,1987-01-26,LEVEL_1,2023-10-19,SEN,Diourbel,ACTIVE,424669.82
CUST-001041399,+221728868520,Hawa,Dembélé,1958-04-16,LEVEL_1,2022-11-13,SEN,Dakar,DORMANT,26419.51
CUST-001041400,+221617817225,Hawa,Diallo,1973-02-14,LEVEL_1,2022-06-27,SEN,Ziguinchor,DORMANT,14163.45
CUST-001041401,+221658842708,Boubacar,Sakho,1985-09-08,LEVEL_0,2025-11-19,SEN,Ziguinchor,ACTIVE,364010.46
CUST-001041402,+221637522141,Cheikh,Sangaré,1969-02-15,LEVEL_2,2023-01-17,SEN,Kolda,ACTIVE,39924.36
CUST-001041403,+224730875665,Abdourahmane,Cherif,1990-05-19,LEVEL_1,2024-03-12,GIN,Mamou,ACTIVE,181893.74
CUST-001041404,+225787691524,Astou,Gueye,1976-10-02,LEVEL_2,2021-08-28,CIV,Abidjan,ACTIVE,370851.28
CUST-001041405,+225751992592,Mariétou,Ouédraogo,2000-07-25,LEVEL_2,2022-10-14,CIV,San-Pédro,DORMANT,369961.56
CUST-001041406,+221730765294,Mor,Sidibé,1967-11-26,LEVEL_1,2021-09-15,SEN,Dakar,ACTIVE,365556.57
CUST-001041407,+221750023508,Hawa,Dieye,1978-12-25,LEVEL_2,2023-11-28,SEN,Kolda,ACTIVE,189709.34
CUST-001041408,+224672593958,Khady,Dieng,2006-06-04,LEVEL_0,2025-11-08,GIN,Conakry,ACTIVE,8235.27
CUST-001041409,+221677958260,Salif,Compaoré,1960-04-20,LEVEL_2,2025-01-09,SEN,Kaffrine,ACTIVE,372742.76
CUST-001041410,+224609652349,Diaba,Kourouma,1969-05-28,LEVEL_1,2023-04-27,GIN,Labé,ACTIVE,38989.95
CUST-001041411,+221750911924,Aliou,Kaboré,1989-03-14,LEVEL_2,2025-07-29,SEN,Kédougou,ACTIVE,256251.24
CUST-001041412,+225731597986,Astou,Soumah,1991-05-04,LEVEL_1,2022-01-31,CIV,Man,ACTIVE,209852.5
CUST-001041413,+224 685 126760,Adama,Coulibaly,2006-01-22,LEVEL_2,2023-06-25,GIN,Conakry,ACTIVE,4121.58
CUST-001041414,+221770428756,Ousmane,Berthé,1968-04-13,LEVEL_0,2022-01-02,SEN,Matam,ACTIVE,402744.93
CUST-001041415,+221757353427,Seynabou,Sangaré,1994-11-11,LEVEL_2,2023-02-17,SEN,Ziguinchor,DORMANT,165357.02
CUST-001041416,+224683027039,Yaya,Barry,1967-10-02,LEVEL_2,2024-06-29,GIN,Nzérékoré,ACTIVE,113456.42
CUST-001041417,00225751677923,Aboubacar,Kourouma,1974-08-16,LEVEL_2,2024-06-18,CIV,Korhogo,ACTIVE,498049.07
CUST-001041418,+221634657262,Salif,Lo,1967-09-13,LEVEL_0,2025-09-09,SEN,Dakar,DORMANT,11324.82
CUST-001041419,+225690327509,Seynabou,Kaboré,1978-05-24,LEVEL_2,2021-06-10,CIV,Daloa,ACTIVE,26241.01
CUST-001041420,+221728360958,Boubacar,Coulibaly,1968-05-14,LEVEL_1,2021-10-19,SEN,Louga,DORMANT,246800.12
CUST-001041421,+225733602554,Aliou,Wade,1960-02-21,LEVEL_2,2023-06-29,CIV,San-Pédro,CLOSED,104461.09
CUST-001041422,+224619014083,Seynabou,Niang,1986-11-16,LEVEL_0,2022-06-13,GIN,Faranah,ACTIVE,477521.73
CUST-001041423,+221737894327,Mariama,Cissé,1978-12-02,LEVEL_2,2021-09-08,SEN,Kolda,ACTIVE,349744.76
CUST-001041424,+224732484588,Bocar,Diop,1978-08-16,LEVEL_2,2024-11-12,GIN,Faranah,ACTIVE,454716.75
CUST-001041425,+224786014029,Rokhaya,Ouédraogo,1973-05-09,LEVEL_2,2023-10-20,GIN,Faranah,ACTIVE,369704.21
CUST-001041426,+225615082540,Idrissa,Doumbouya,1981-11-01,LEVEL_2,2023-04-16,CIV,Korhogo,ACTIVE,419118.56
CUST-001041427,+221756328545,Mafoudia,Mboup,1959-06-10,LEVEL_2,2023-05-24,SEN,Diourbel,ACTIVE,469840.59
CUST-001041428,+225684873684,Babacar,Lo,2000-06-05,LEVEL_2,2025-11-02,CIV,Man,ACTIVE,134508.29
CUST-001041429,+221645593898,Aïssatou,Sarr,1964-10-11,LEVEL_1,2022-03-17,SEN,Kaolack,ACTIVE,88161.93
CUST-001041430,+221746133860,Talla,Yansané,1985-02-22,LEVEL_1,2024-04-23,SEN,Saint-Louis,ACTIVE,418612.31
CUST-001041431,+221645875425,Aliou,Sidibé,1982-07-21,LEVEL_1,2024-06-04,SEN,Louga,ACTIVE,197475.52
CUST-001041432,+224685448684,Seynabou,Kourouma,1961-09-03,LEVEL_2,2025-08-19,GIN,Conakry,ACTIVE,427344.99
CUST-001041433,+225796663851,Mame,Ka,1985-03-06,LEVEL_0,2025-01-06,CIV,Yamoussoukro,ACTIVE,178995.14
CUST-001041434,+225787132960,Souleymane,Seck,1991-03-02,LEVEL_2,2021-04-18,CIV,Bouaké,ACTIVE,114262.23
CUST-001041435,+221738611772,Mariama,Compaoré,1995-12-22,LEVEL_0,2021-02-08,SEN,Tambacounda,ACTIVE,309709.59
CUST-001041436,+221619838717,Ousmane,Dramé,1994-12-25,LEVEL_2,2022-03-14,SEN,Matam,ACTIVE,359912.85
CUST-001041437,+221682627540,Aboubacar,Kaboré,1973-02-09,LEVEL_2,2025-08-17,SEN,Fatick,ACTIVE,304939.15
CUST-001041438,+224709575504,Marème,Ka,2002-09-01,LEVEL_2,2023-02-01,GIN,Faranah,ACTIVE,225341.79
CUST-001041439,+223705764909,Abdoulaye,Konaré,2002-02-24,LEVEL_2,2024-04-12,MLI,Tombouctou,ACTIVE,480419.79
CUST-001041440,+224770534065,Ramatou,Sow,2002-07-03,LEVEL_2,2021-07-01,GIN,Faranah,DORMANT,35015.78
CUST-001041441,+225747056667,Issa,Touré,2003-11-03,LEVEL_2,2024-10-10,CIV,Bouaké,ACTIVE,424038.7
CUST-001041442,+221691503697,Mamadou,Bayo,1987-03-24,LEVEL_0,2021-06-11,SEN,Saint-Louis,ACTIVE,379291.88
CUST-001041443,+223730967199,Sékou,Faye,2003-09-07,LEVEL_1,2024-02-06,MLI,Tombouctou,DORMANT,329886.12
CUST-001041444,224785072703,Mariétou,Cherif,2001-05-04,LEVEL_2,2023-06-17,GIN,Boké,SUSPENDED,362002.4
CUST-001041445,+224620307247,Tidiane,Bayo,1900-01-01,LEVEL_2,2022-05-04,GIN,Conakry,ACTIVE,166823.27
CUST-001041446,+223668602498,Mafoudia,Barry,1979-03-20,LEVEL_2,2023-08-15,MLI,Tombouctou,ACTIVE,394775.79
CUST-001041447,+224754199395,Hawa,Kane,1997-06-14,LEVEL_2,2022-02-11,GIN,Boké,ACTIVE,221615.5
CUST-001041448,+221733053373,Khadidja,Conté,1967-04-07,LEVEL_2,2021-06-27,SEN,Kaolack,ACTIVE,29500.64
CUST-001041449,+221665039671,Salif,Tall,1957-09-24,LEVEL_2,2023-12-30,SEN,Fatick,SUSPENDED,475911.73
CUST-001041450,00223713942915,Boubacar,Doumbouya,2002-09-01,LEVEL_2,2022-12-09,MLI,Sikasso,ACTIVE,182001.95
CUST-001041451,+224755621698,Sékou,Ka,1957-12-09,LEVEL_2,2025-07-13,GIN,Kankan,ACTIVE,489948.51
CUST-001041452,+225706236472,Babacar,Sawadogo,1989-05-19,LEVEL_1,2023-03-18,CIV,San-Pédro,ACTIVE,45560.06
CUST-001041453,+223617552671,Talla,Sané,2003-11-20,LEVEL_2,2024-03-27,MLI,Kayes,ACTIVE,235699.81
CUST-001041454,+225698688588,Coumba,Sané,1960-07-20,LEVEL_0,2022-12-24,CIV,Abidjan,ACTIVE,411319.04
CUST-001041455,+221762924193,Boubacar,Konaté,2001-09-03,LEVEL_2,2024-09-22,SEN,Matam,ACTIVE,5208.67
CUST-001041456,+221731921255,Issa,Mbaye,1973-09-17,LEVEL_2,2023-06-12,SEN,Tambacounda,ACTIVE,118914.27
CUST-001041457,+224768324715,Yaya,Keita,1961-02-16,LEVEL_1,2023-10-08,GIN,Faranah,ACTIVE,310381.65
CUST-001041458,+224623014692,Souaïbou,Sarr,1982-09-05,LEVEL_2,2023-05-12,GIN,Kankan,ACTIVE,302997.37
CUST-001041459,+223635265690,Ibrahima,Niang,9999-12-31,LEVEL_2,2025-03-05,MLI,Kayes,ACTIVE,77022.56
CUST-001041460,+224 756 028957,Ngoné,Mboup,2001-04-14,LEVEL_1,2024-02-29,GIN,Kankan,ACTIVE,175352.04
CUST-001041461,+225697017652,Mariama,Dramé,1997-06-23,LEVEL_1,2025-08-21,CIV,Man,ACTIVE,109161.23
CUST-001041462,+225610841459,Aïssatou,Diagne,1972-04-03,LEVEL_2,2022-03-22,CIV,San-Pédro,ACTIVE,103725.57
CUST-001041463,+224641656467,Demba,Kourouma,1996-03-21,LEVEL_2,2023-02-23,GIN,Boké,DORMANT,268061.42
CUST-001041464,+224 747 672899,Hawa,Dramé,1988-06-06,LEVEL_1,2024-02-11,GIN,Faranah,ACTIVE,34414.1
CUST-001041465,+224604929680,Sokhna,Bayo,1969-09-19,LEVEL_2,2024-07-19,GIN,Boké,ACTIVE,90573.5
CUST-001041466,+224712859930,Ndèye,Sangaré,1986-10-17,LEVEL_2,2023-03-02,GIN,Kankan,ACTIVE,342874.22
CUST-001041467,+221749632850,Mame,Cheikhna,1999-07-10,LEVEL_2,2023-12-18,SEN,Louga,ACTIVE,100008.48
CUST-001041468,+224632938861,Mariétou,Wade,1964-08-23,LEVEL_1,2024-08-05,GIN,Labé,ACTIVE,51464.44
CUST-001041469,+221772974602,Sokhna,Yaméogo,1986-07-26,LEVEL_1,2023-01-16,SEN,Saint-Louis,ACTIVE,221385.37
CUST-001041470,+221635991485,Saliou,Niang,1973-01-09,LEVEL_2,2023-01-20,SEN,Ziguinchor,DORMANT,215647.39
CUST-001041471,+221623431986,Sékou,Bangoura,1963-01-19,LEVEL_2,2022-04-11,SEN,Kaolack,ACTIVE,468789.15
CUST-001041472,+221641262180,Boubacar,Diagne,1976-02-07,LEVEL_2,2022-03-13,SEN,Diourbel,ACTIVE,104608.44
CUST-001041473,+225795942242,Awa,Doumbouya,1958-02-03,LEVEL_0,2024-02-17,CIV,Abidjan,ACTIVE,408137.17
CUST-001041474,+224738779308,Talla,Ouédraogo,1984-05-23,LEVEL_1,2022-01-18,GIN,Boké,ACTIVE,113954.92
CUST-001041475,+221659768958,Sékou,Konaté,1999-07-26,LEVEL_2,2024-04-04,SEN,Saint-Louis,ACTIVE,151341.8
CUST-001041476,+225677352952,Cheikh,Sy,1957-05-14,LEVEL_1,2025-01-13,CIV,Abidjan,ACTIVE,294284.66
CUST-001041477,+224682939523,Aïssatou,Diop,2002-07-07,LEVEL_1,2024-08-26,GIN,Kankan,ACTIVE,429712.62
CUST-001041478,+225765115855,Lamine,Bah,1955-05-05,LEVEL_1,2025-03-24,CIV,Abidjan,ACTIVE,258216.22
CUST-001041479,+224654503912,Idrissa,Ouédraogo,1958-11-18,LEVEL_2,2024-01-28,GIN,Kindia,ACTIVE,80286.88
CUST-001041480,+224708407659,Astou,Kane,1992-01-13,LEVEL_2,2024-08-26,GIN,Kankan,ACTIVE,353692.33
CUST-001041481,+224702866213,Issa,Sané,1986-08-11,LEVEL_1,2022-05-18,GIN,Boké,ACTIVE,191136.2
CUST-001041482,+223684773543,Babacar,Bayo,1956-05-11,LEVEL_2,2021-07-19,MLI,Kayes,ACTIVE,472517.51
CUST-001041483,+224613342139,Aliou,Ndiaye,1982-01-21,LEVEL_1,2025-07-02,GIN,Boké,ACTIVE,369611.67
CUST-001041484,+224685558094,Mamadou,Sarr,1991-04-08,LEVEL_2,2022-10-28,GIN,Nzérékoré,ACTIVE,110117.07
CUST-001041485,+221694367067,Penda,Konaté,1993-12-21,LEVEL_2,2024-01-09,SEN,Matam,ACTIVE,271619.27
CUST-001041486,+225762966392,Salif,Diallo,2007-09-15,LEVEL_0,2024-02-08,CIV,Daloa,ACTIVE,226307.06
CUST-001041487,+224705599473,Seynabou,Dieng,1983-11-11,LEVEL_2,2025-04-22,GIN,Mamou,CLOSED,209929.87
CUST-001041488,+224601423417,Mamadou,Ouédraogo,1965-10-03,LEVEL_2,2023-05-04,GIN,Boké,ACTIVE,157444.42
CUST-001041489,+221678044786,Modou,Yansané,1961-03-25,LEVEL_2,2022-05-11,SEN,Ziguinchor,SUSPENDED,306904.65
CUST-001041490,+224678199020,Pape,Wade,1993-02-13,LEVEL_1,2022-07-26,GIN,Nzérékoré,ACTIVE,252670.4
CUST-001041491,+221788018210,Kemo,Doumbouya,1981-03-09,LEVEL_1,2022-12-24,SEN,Matam,ACTIVE,397659.51
CUST-001041492,+221603898150,Moussa,Dramé,1989-10-16,LEVEL_2,2023-10-24,SEN,Kédougou,ACTIVE,235052.04
CUST-001041493,+224753226226,Demba,Kane,1955-09-15,LEVEL_2,2024-10-03,GIN,Kindia,ACTIVE,333779.2
CUST-001041494,+221650063198,Diaba,Conté,2006-10-06,LEVEL_2,2021-02-09,SEN,Ziguinchor,ACTIVE,346471.77
CUST-001041495,+221717405988,Demba,Mané,2004-09-07,LEVEL_0,2021-06-17,SEN,Sédhiou,ACTIVE,290310.39
CUST-001041496,+224705872179,Souleymane,Tall,1958-01-15,LEVEL_1,2021-05-26,GIN,Nzérékoré,ACTIVE,296421.89
CUST-001041497,+224648035389,Souleymane,Yaméogo,1991-05-28,LEVEL_2,2025-05-11,GIN,Kankan,ACTIVE,430815.72
CUST-001041498,+221771236354,Yaya,Faye,1989-08-09,LEVEL_0,2025-06-15,SEN,Dakar,DORMANT,149462.46
CUST-001041499,+221610412347,Salimata,Camara,1978-10-19,LEVEL_1,2022-03-29,SEN,Thiès,ACTIVE,223438.69
CUST-001041500,+221698640518,Salimata,Dieng,1965-12-21,LEVEL_1,2024-03-23,SEN,Kolda,ACTIVE,191582.8
CUST-001041501,+225618854963,Khady,Keita,1998-09-11,LEVEL_1,2023-05-06,CIV,Man,ACTIVE,209911.4
CUST-001041502,+221710437514,Babacar,Coulibaly,1980-09-26,LEVEL_2,2022-12-18,SEN,Kaffrine,ACTIVE,467721.87
CUST-001041503,+225750621903,Abdoulaye,Gueye,2001-02-06,LEVEL_1,2025-07-31,CIV,Yamoussoukro,ACTIVE,54472.46
CUST-001041504,+223624272634,Mor,Gueye,2007-05-09,LEVEL_1,2023-09-20,MLI,Bamako,ACTIVE,400363.96
CUST-001041505,+221708195775,Moussa,Camara,1971-11-13,LEVEL_0,2025-09-28,SEN,Fatick,ACTIVE,51410.79
CUST-001041506,+224679250149,Diaba,Seck,1957-09-21,LEVEL_2,2021-12-02,GIN,Mamou,DORMANT,270165.02
CUST-001041507,+224781148077,Salimata,Berthé,1994-05-21,LEVEL_2,2023-10-10,GIN,Faranah,ACTIVE,250000.7
CUST-001041508,+224688712192,Boubacar,Konaté,1979-05-15,LEVEL_2,2021-10-27,GIN,Mamou,ACTIVE,421284.94
CUST-001041509,+221656848988,Mor,Yaméogo,1994-04-12,LEVEL_2,2025-06-29,SEN,Ziguinchor,CLOSED,242121.06
CUST-001041510,+224699193485,Aliou,Bayo,1999-05-12,LEVEL_0,2021-12-08,GIN,Faranah,ACTIVE,275336.06
CUST-001041511,+224611901969,Drissa,Seck,2007-08-24,LEVEL_0,2022-07-12,GIN,Labé,ACTIVE,349823.67
CUST-001041512,+225756611796,Penda,Kane,1984-04-07,LEVEL_2,2022-12-09,CIV,Daloa,ACTIVE,420678.77
CUST-001041513,+223603295173,Salif,Niang,1960-03-04,LEVEL_2,2025-08-11,MLI,Ségou,ACTIVE,221956.83
CUST-001041514,+221693563262,Boubacar,Dieng,1960-07-14,LEVEL_1,2025-06-27,SEN,Tambacounda,ACTIVE,251677.59
